"Date","Close","Volume","Today","Lag1","Lag2","AVolume","TodayV","Lag1V","Lag2V","AClose","Lag1BullC","Lag1BullV","Direction"
"2000-01-03",47.1875,2173400,-0.0370860927152318,0.0153256704980843,-0.0116731517509728,2195386.66666667,0.530137112358517,-0.670975323149236,-0.13806844819503,47.7158832333333,1.08099176666666,-1192340,"Down"
"2000-01-04",45.3125,2713800,-0.0413793103448276,-0.0370860927152318,0.0153256704980843,2207000,0.199130370697914,0.530137112358517,-0.670975323149236,47.5210915666667,-0.528383233333336,-21986.6666666665,"Down"
"2000-01-05",46.625,3699400,0.0281501340482574,-0.0413793103448276,-0.0370860927152318,2263013.33333333,0.266421581878142,0.199130370697914,0.530137112358517,47.4262999,-2.20859156666667,506800,"Up"
"2000-01-06",50.375,5975800,0.0744416873449131,0.0281501340482574,-0.0413793103448276,2377686.66666667,0.38093644365608,0.266421581878142,0.199130370697914,47.4940082333333,-0.801299900000004,1436386.66666667,"Up"
"2000-01-07",51.375,4101200,0.0194647201946472,0.0744416873449131,0.0281501340482574,2418266.66666667,-0.457085731005559,0.38093644365608,0.266421581878142,47.6054665666667,2.88099176666666,3598113.33333333,"Up"
"2000-01-10",51.125,3863800,-0.00488997555012225,0.0194647201946472,0.0744416873449131,2519780,-0.0614421036285522,-0.457085731005559,0.38093644365608,47.7179665666667,3.76953343333333,1682933.33333333,"Down"
"2000-01-11",50.25,2357600,-0.0174129353233831,-0.00488997555012225,0.0194647201946472,2509266.66666667,-0.638870037326094,-0.0614421036285522,-0.457085731005559,47.8106749,3.40703343333333,1344020,"Down"
"2000-01-12",50.375,2868400,0.00248138957816377,-0.0174129353233831,-0.00488997555012225,2497186.66666667,0.178078371217403,-0.638870037326094,-0.0614421036285522,47.8971332333333,2.4393251,-151666.666666667,"Up"
"2000-01-13",50.375,2244400,0,0.00248138957816377,-0.0174129353233831,2503246.66666667,-0.27802530743183,0.178078371217403,-0.638870037326094,48.0023415666667,2.47786676666666,371213.333333333,"Down"
"2000-01-14",49.65625,2541800,-0.0144745122718691,0,0.00248138957816377,2500726.66666667,0.117003698166654,-0.27802530743183,0.178078371217403,48.0377582333333,2.37265843333333,-258846.666666667,"Down"
"2000-01-18",48.5625,2114800,-0.0225225225225225,-0.0144745122718691,0,2469200,-0.201910346132022,0.117003698166654,-0.27802530743183,48.0012999,1.61849176666666,41073.3333333335,"Down"
"2000-01-19",49.40625,2628200,0.0170777988614801,-0.0225225225225225,-0.0144745122718691,2514066.66666667,0.195342820181113,-0.201910346132022,0.117003698166654,48.0179665666667,0.561200099999994,-354400,"Up"
"2000-01-20",47.5625,3104600,-0.0387647831800263,0.0170777988614801,-0.0225225225225225,2544540,0.153449719770663,0.195342820181113,-0.201910346132022,48.0533832333333,1.38828343333333,114133.333333333,"Down"
"2000-01-21",47.46875,4491800,-0.00197498354180382,-0.0387647831800263,0.0170777988614801,2623446.66666667,0.308829422503228,0.153449719770663,0.195342820181113,48.0690082333333,-0.490883233333335,560060,"Down"
"2000-01-24",46.375,2971000,-0.0235849056603774,-0.00197498354180382,-0.0387647831800263,2671100,-0.511881521373275,0.308829422503228,0.153449719770663,48.0533832333333,-0.600258233333335,1868353.33333333,"Down"
