"Date","Close","Volume","Today","Lag1","Lag2","AVolume","TodayV","Lag1V","Lag2V","AClose","Lag1BullC","Lag1BullV","Direction"
"2000-01-03",36.03125,2870400,-0.0190806591500434,-0.0051063829787234,0.0135478408128704,3810753.33333333,0.598383500557414,-0.207841776544067,-0.119074978454467,35.0859366,1.7734384,-2738753.33333333,"Down"
"2000-01-04",34.46875,3856400,-0.0453309156844968,-0.0190806591500434,-0.0051063829787234,3818980,0.25567887148636,0.598383500557414,-0.207841776544067,35.1588532666667,0.945313400000003,-940353.333333333,"Down"
"2000-01-05",33.6875,4330600,-0.023191094619666,-0.0453309156844968,-0.0190806591500434,3752973.33333333,0.109499838359581,0.25567887148636,0.598383500557414,35.2078116,-0.690103266666668,37420,"Down"
"2000-01-06",32.09375,8167400,-0.0496592015579357,-0.023191094619666,-0.0453309156844968,3810433.33333333,0.469770061463869,0.109499838359581,0.25567887148636,35.1661449333333,-1.5203116,577626.666666667,"Down"
"2000-01-07",33.75,4402600,0.0490740740740741,-0.0496592015579357,-0.023191094619666,3834446.66666667,-0.855131058919729,0.469770061463869,0.109499838359581,35.1817699333333,-3.07239493333334,4356966.66666667,"Up"
"2000-01-10",33.09375,2559600,-0.0198300283286119,0.0490740740740741,-0.0496592015579357,3900246.66666667,-0.720034380371933,-0.855131058919729,0.469770061463869,35.1723949333333,-1.43176993333334,568153.333333333,"Down"
"2000-01-11",34.09375,3790400,0.0293308890925756,-0.0198300283286119,0.0490740740740741,3766686.66666667,0.324715069649641,-0.720034380371933,-0.855131058919729,35.1255199333333,-2.07864493333333,-1340646.66666667,"Up"
"2000-01-12",33.71875,3191400,-0.0111214087117702,0.0293308890925756,-0.0198300283286119,3701446.66666667,-0.187691922040484,0.324715069649641,-0.720034380371933,35.0734366,-1.03176993333333,23713.3333333335,"Down"
"2000-01-13",34.5,5080200,0.0226449275362319,-0.0111214087117702,0.0293308890925756,3625113.33333333,0.371796385969056,-0.187691922040484,0.324715069649641,35.0682282666667,-1.3546866,-510046.666666667,"Up"
"2000-01-14",34.625,2916600,0.0036101083032491,0.0226449275362319,-0.0111214087117702,3623340,-0.741822670232463,0.371796385969056,-0.187691922040484,35.0838532666667,-0.568228266666665,1455086.66666667,"Up"
