"","Close","Volume","Today","Lag1","Lag2","AVolume","TodayV","Lag1V","Lag2V","AClose","Lag1BullC","Lag1BullV","Direction"
"2000-01-03",20.5625,2354200,-0.027355623100304,0.00591715976331361,-0.00297619047619048,2764583.33333333,-2.24364964743862,0.692883895131086,0.372462902950708,22.775,-1.85833333333333,4868720,"Down"
"2000-01-04",19.8125,3687700,-0.0378548895899054,-0.027355623100304,0.00591715976331361,2818916.66666667,0.361607506033571,-2.24364964743862,0.692883895131086,22.5604166666667,-2.2125,-410383.333333333,"Down"
"2000-01-05",19.375,2704200,-0.0225806451612903,-0.0378548895899054,-0.027355623100304,2847660,-0.363693513793358,0.361607506033571,-2.24364964743862,22.3083333333333,-2.74791666666667,868783.333333333,"Down"
"2000-01-06",20.875,4185300,0.0718562874251497,-0.0225806451612903,-0.0378548895899054,2941176.66666667,0.353881442190524,-0.363693513793358,0.361607506033571,22.1145833333333,-2.93333333333333,-143460,"Up"
"2000-01-07",21.6875,4486700,0.037463976945245,0.0718562874251497,-0.0225806451612903,3063716.66666667,0.0671763211268861,0.353881442190524,-0.363693513793358,21.9604166666667,-1.23958333333333,1244123.33333333,"Up"
"2000-01-10",21.5625,2594200,-0.00579710144927536,0.037463976945245,0.0718562874251497,3138450,-0.729511988281551,0.0671763211268861,0.353881442190524,21.8083333333333,-0.272916666666667,1422983.33333333,"Down"
"2000-01-11",20.75,2032400,-0.0391566265060241,-0.00579710144927536,0.037463976945245,3152476.66666667,-0.276421964180279,-0.729511988281551,0.0671763211268861,21.66875,-0.245833333333334,-544250,"Down"
"2000-01-12",21.8125,3381300,0.0487106017191977,-0.0391566265060241,-0.00579710144927536,3181480,0.398929405849821,-0.276421964180279,-0.729511988281551,21.5291666666667,-0.918749999999999,-1120076.66666667,"Up"
"2000-01-13",23.25,2848000,0.0618279569892473,0.0487106017191977,-0.0391566265060241,3235330,-0.187254213483146,0.398929405849821,-0.276421964180279,21.45625,0.283333333333335,199820,"Up"
"2000-01-14",23.25,3074400,0,0.0618279569892473,0.0487106017191977,3267500,0.0736403851157949,-0.187254213483146,0.398929405849821,21.3958333333333,1.79375,-387330,"Down"
"2000-01-18",23.4375,2850600,0.008,0,0.0618279569892473,3272640,-0.0785097874131762,0.0736403851157949,-0.187254213483146,21.3270833333333,1.85416666666667,-193100,"Up"
"2000-01-19",23,2264600,-0.0190217391304348,0.008,0,3272246.66666667,-0.258765344873267,-0.0785097874131762,0.0736403851157949,21.3125,2.11041666666667,-422040,"Down"
"2000-01-20",22.1875,1660200,-0.0366197183098592,-0.0190217391304348,0.008,3186773.33333333,-0.364052523792314,-0.258765344873267,-0.0785097874131762,21.3166666666667,1.6875,-1007646.66666667,"Down"
"2000-01-21",21.6875,2459600,-0.0230547550432277,-0.0366197183098592,-0.0190217391304348,3186406.66666667,0.32501219710522,-0.364052523792314,-0.258765344873267,21.30625,0.870833333333334,-1526573.33333333,"Down"
"2000-01-24",21.4375,2060400,-0.0116618075801749,-0.0230547550432277,-0.0366197183098592,3119263.33333333,-0.19374878664337,0.32501219710522,-0.364052523792314,21.3041666666667,0.381250000000001,-726806.666666667,"Down"
"2000-01-25",21.75,1984600,0.014367816091954,-0.0116618075801749,-0.0230547550432277,3022686.66666667,-0.0381940945278646,-0.19374878664337,0.32501219710522,21.2979166666667,0.133333333333333,-1058863.33333333,"Up"
"2000-01-26",22.8125,3471500,0.0465753424657534,0.014367816091954,-0.0116618075801749,3045666.66666667,0.428316289788276,-0.0381940945278646,-0.19374878664337,21.34375,0.452083333333334,-1038086.66666667,"Up"
"2000-01-27",23.125,2206000,0.0135135135135135,0.0465753424657534,0.014367816091954,2896840,-0.573662737987307,0.428316289788276,-0.0381940945278646,21.4104166666667,1.46875,425833.333333333,"Up"
"2000-01-28",22.25,1906400,-0.0393258426966292,0.0135135135135135,0.0465753424657534,2900746.66666667,-0.157154846831725,-0.573662737987307,0.428316289788276,21.44375,1.71458333333333,-690840,"Down"
"2000-01-31",23.875,2254200,0.0680628272251309,-0.0393258426966292,0.0135135135135135,2851433.33333333,0.154289770206725,-0.157154846831725,-0.573662737987307,21.54375,0.806249999999999,-994346.666666667,"Up"
"2000-02-01",24.3125,2521700,0.0179948586118252,0.0680628272251309,-0.0393258426966292,2764623.33333333,0.106079232263949,0.154289770206725,-0.157154846831725,21.6791666666667,2.33125,-597233.333333333,"Up"
"2000-02-02",24.625,2146600,0.0126903553299492,0.0179948586118252,0.0680628272251309,2749723.33333333,-0.174741451597876,0.106079232263949,0.154289770206725,21.8229166666667,2.63333333333333,-242923.333333333,"Up"
"2000-02-03",23.9375,1991300,-0.0287206266318538,0.0126903553299492,0.0179948586118252,2718923.33333333,-0.0779892532516447,-0.174741451597876,0.106079232263949,21.9229166666667,2.80208333333333,-603123.333333333,"Down"
"2000-02-04",22.3125,2125900,-0.0728291316526611,-0.0287206266318538,0.0126903553299492,2695106.66666667,0.0633143609765276,-0.0779892532516447,-0.174741451597876,21.975,2.01458333333333,-727623.333333333,"Down"
"2000-02-07",22.75,1276700,0.0192307692307692,-0.0728291316526611,-0.0287206266318538,2680540,-0.665152345891752,0.0633143609765276,-0.0779892532516447,22.0375,0.337499999999999,-569206.666666667,"Up"
"2000-02-08",23.625,2155300,0.037037037037037,0.0192307692307692,-0.0728291316526611,2683316.66666667,0.407646267340973,-0.665152345891752,0.0633143609765276,22.1416666666667,0.712499999999999,-1403840,"Up"
"2000-02-09",22.9375,1884100,-0.0299727520435967,0.037037037037037,0.0192307692307692,2667373.33333333,-0.143941404384056,0.407646267340973,-0.665152345891752,22.20625,1.48333333333333,-528016.666666667,"Down"
"2000-02-10",22.625,1237700,-0.0138121546961326,-0.0299727520435967,0.037037037037037,2659573.33333333,-0.522259028843823,-0.143941404384056,0.407646267340973,22.2583333333333,0.731249999999999,-783273.333333333,"Down"
"2000-02-11",22.1875,1101400,-0.0197183098591549,-0.0138121546961326,-0.0299727520435967,2618113.33333333,-0.123751588886871,-0.522259028843823,-0.143941404384056,22.2979166666667,0.366666666666667,-1421873.33333333,"Down"
"2000-02-14",21.75,2542500,-0.0201149425287356,-0.0197183098591549,-0.0138121546961326,2448323.33333333,0.566804326450344,-0.123751588886871,-0.522259028843823,22.31875,-0.110416666666666,-1516713.33333333,"Down"
"2000-02-15",21.9375,2608600,0.00854700854700855,-0.0201149425287356,-0.0197183098591549,2456803.33333333,0.0253392624396228,0.566804326450344,-0.123751588886871,22.3645833333333,-0.568750000000001,94176.6666666665,"Up"
"2000-02-16",21.0625,2217100,-0.0415430267062315,0.00854700854700855,-0.0201149425287356,2407783.33333333,-0.176582021559695,0.0253392624396228,0.566804326450344,22.40625,-0.427083333333332,151796.666666667,"Down"
"2000-02-17",19.875,3921000,-0.059748427672956,-0.0415430267062315,0.00854700854700855,2448343.33333333,0.434557510839072,-0.176582021559695,0.0253392624396228,22.4229166666667,-1.34375,-190683.333333333,"Down"
"2000-02-18",19.1875,4014900,-0.0358306188925081,-0.059748427672956,-0.0415430267062315,2442663.33333333,0.0233878801464545,0.434557510839072,-0.176582021559695,22.3666666666667,-2.54791666666667,1472656.66666667,"Down"
"2000-02-22",19.5625,3748000,0.0191693290734824,-0.0358306188925081,-0.059748427672956,2418040,-0.0712113127001067,0.0233878801464545,0.434557510839072,22.2958333333333,-3.17916666666667,1572236.66666667,"Up"
"2000-02-23",19,2613800,-0.0296052631578947,0.0191693290734824,-0.0358306188925081,2418693.33333333,-0.433927614966715,-0.0712113127001067,0.0233878801464545,22.2104166666667,-2.73333333333333,1329960,"Down"
"2000-02-24",18.5,3399400,-0.027027027027027,-0.0296052631578947,0.0191693290734824,2464260,0.23109960581279,-0.433927614966715,-0.0712113127001067,22.1354166666667,-3.21041666666667,195106.666666667,"Down"
"2000-02-25",18,3465100,-0.0277777777777778,-0.027027027027027,-0.0296052631578947,2467053.33333333,0.0189604917606995,0.23109960581279,-0.433927614966715,22.0083333333333,-3.63541666666667,935140,"Down"
"2000-02-28",18.375,5374400,0.0204081632653061,-0.0277777777777778,-0.027027027027027,2551266.66666667,0.355258261387318,0.0189604917606995,0.23109960581279,21.8458333333333,-4.00833333333333,998046.666666667,"Up"
"2000-02-29",17.8125,2756800,-0.0315789473684211,0.0204081632653061,-0.0277777777777778,2540680,-0.949506674405107,0.355258261387318,0.0189604917606995,21.6645833333333,-3.47083333333333,2823133.33333333,"Down"
"2000-03-01",18.3125,2176400,0.0273037542662116,-0.0315789473684211,0.0204081632653061,2518206.66666667,-0.266678919316302,-0.949506674405107,0.355258261387318,21.49375,-3.85208333333333,216120,"Up"
"2000-03-02",18.6875,2319100,0.020066889632107,0.0273037542662116,-0.0315789473684211,2520023.33333333,0.0615324910525635,-0.266678919316302,-0.949506674405107,21.35,-3.18125,-341806.666666667,"Up"
"2000-03-03",18.8125,2347800,0.00664451827242525,0.020066889632107,0.0273037542662116,2542943.33333333,0.0122242098986285,0.0615324910525635,-0.266678919316302,21.2375,-2.6625,-200923.333333333,"Up"
"2000-03-06",18.3125,2310100,-0.0273037542662116,0.00664451827242525,0.020066889632107,2537960,-0.0163196398424311,0.0122242098986285,0.0615324910525635,21.125,-2.425,-195143.333333333,"Down"
"2000-03-07",17.625,2986200,-0.0390070921985816,-0.0273037542662116,0.00664451827242525,2568820,0.226408144129663,-0.0163196398424311,0.0122242098986285,20.9979166666667,-2.8125,-227860,"Down"
"2000-03-08",17,3204400,-0.0367647058823529,-0.0390070921985816,-0.0273037542662116,2609480,0.0680938709274747,0.226408144129663,-0.0163196398424311,20.8395833333333,-3.37291666666667,417380,"Down"
"2000-03-09",17.1875,2818400,0.0109090909090909,-0.0367647058823529,-0.0390070921985816,2587710,-0.136957138802157,0.0680938709274747,0.226408144129663,20.6520833333333,-3.83958333333333,594920,"Up"
"2000-03-10",17.5625,1758300,0.0213523131672598,0.0109090909090909,-0.0367647058823529,2572786.66666667,-0.602911903543195,-0.136957138802157,0.0680938709274747,20.4666666666667,-3.46458333333333,230690,"Up"
"2000-03-13",17.6875,2653900,0.00706713780918728,0.0213523131672598,0.0109090909090909,2597703.33333333,0.337465616639662,-0.602911903543195,-0.136957138802157,20.3145833333333,-2.90416666666667,-814486.666666667,"Up"
"2000-03-14",17.875,3496700,0.0104895104895105,0.00706713780918728,0.0213523131672598,2639120,0.24102725426831,0.337465616639662,-0.602911903543195,20.1145833333333,-2.62708333333333,56196.6666666665,"Up"
"2000-03-15",19.875,3738600,0.10062893081761,0.0104895104895105,0.00706713780918728,2679683.33333333,0.0647033648959504,0.24102725426831,0.337465616639662,19.9666666666667,-2.23958333333333,857580,"Up"
"2000-03-16",22.875,5996000,0.131147540983607,0.10062893081761,0.0104895104895105,2807996.66666667,0.376484322881921,0.0647033648959504,0.24102725426831,19.9083333333333,-0.091666666666665,1058916.66666667,"Up"
"2000-03-17",22.4375,4704600,-0.0194986072423398,0.131147540983607,0.10062893081761,2898440,-0.27449730051439,0.376484322881921,0.0647033648959504,19.8583333333333,2.96666666666667,3188003.33333333,"Down"
"2000-03-20",22.125,3228300,-0.0141242937853107,-0.0194986072423398,0.131147540983607,2935186.66666667,-0.457299507480717,-0.27449730051439,0.376484322881921,19.8520833333333,2.57916666666667,1806160,"Down"
"2000-03-21",23.625,3294900,0.0634920634920635,-0.0141242937853107,-0.0194986072423398,3002460,0.0202130565419284,-0.457299507480717,-0.27449730051439,19.88125,2.27291666666667,293113.333333333,"Up"
"2000-03-22",23.3125,2343700,-0.0134048257372654,0.0634920634920635,-0.0141242937853107,3008740,-0.40585399155182,0.0202130565419284,-0.457299507480717,19.8708333333333,3.74375,292440,"Down"
"2000-03-23",23.5,3007200,0.00797872340425532,-0.0134048257372654,0.0634920634920635,3046176.66666667,0.220637137536579,-0.40585399155182,0.0202130565419284,19.8895833333333,3.44166666666667,-665040,"Up"
"2000-03-24",23.6875,2682900,0.0079155672823219,0.00797872340425532,-0.0134048257372654,3094350,-0.120876663312088,0.220637137536579,-0.40585399155182,19.925,3.61041666666667,-38976.6666666665,"Up"
"2000-03-27",23,2072300,-0.0298913043478261,0.0079155672823219,0.00797872340425532,3126713.33333333,-0.294648458234812,-0.120876663312088,0.220637137536579,19.9520833333333,3.7625,-411450,"Down"
"2000-03-28",23.1875,1517200,0.00808625336927224,-0.0298913043478261,0.0079155672823219,3092536.66666667,-0.365871341945689,-0.294648458234812,-0.120876663312088,20,3.04791666666667,-1054413.33333333,"Up"
"2000-03-29",23.1875,1072100,0,0.00808625336927224,-0.0298913043478261,3041320,-0.415166495662718,-0.365871341945689,-0.294648458234812,20.0416666666667,3.1875,-1575336.66666667,"Down"
"2000-03-30",22.5625,1294000,-0.0277008310249307,0,0.00808625336927224,3010550,0.171483771251932,-0.415166495662718,-0.365871341945689,20.0916666666667,3.14583333333333,-1969220,"Down"
"2000-03-31",22.9375,2323900,0.0163487738419619,-0.0277008310249307,0,2957313.33333333,0.443177417272688,0.171483771251932,-0.415166495662718,20.19375,2.47083333333333,-1716550,"Up"
"2000-04-03",24.5,3363400,0.0637755102040816,0.0163487738419619,-0.0277008310249307,2935596.66666667,0.309062258428971,0.443177417272688,0.171483771251932,20.3708333333333,2.74375,-633413.333333333,"Up"
"2000-04-04",24.0625,3413000,-0.0181818181818182,0.0637755102040816,0.0163487738419619,2924430,0.0145326692059771,0.309062258428971,0.443177417272688,20.5208333333333,4.12916666666667,427803.333333333,"Down"
"2000-04-05",23.625,2106700,-0.0185185185185185,-0.0181818181818182,0.0637755102040816,2907526.66666667,-0.620069302700907,0.0145326692059771,0.309062258428971,20.675,3.54166666666667,488570,"Down"
"2000-04-06",23.625,2160200,0,-0.0185185185185185,-0.0181818181818182,2866220,0.0247662253495047,-0.620069302700907,0.0145326692059771,20.8458333333333,2.95,-800826.666666667,"Down"
"2000-04-07",23.4375,2020200,-0.008,0,-0.0185185185185185,2818056.66666667,-0.0693000693000693,0.0247662253495047,-0.620069302700907,21.0270833333333,2.77916666666667,-706020,"Down"
"2000-04-10",23.5,1934900,0.00265957446808511,-0.008,0,2703406.66666667,-0.0440849656312988,-0.0693000693000693,0.0247662253495047,21.1979166666667,2.41041666666667,-797856.666666667,"Up"
