"Date","Close","Volume","Today","Lag1","Lag2","AVolume","TodayV","Lag1V","Lag2V","AClose","Lag1BullC","Lag1BullV","Direction"
"2019-03-04",29.559999,8100,0.00202973619857028,0.0027118644067796,0.0214139700883753,28173.3333333333,-4.45679012345679,-2.23303167420814,0.58852344296711,28.4383333,1.11966666666667,15973.3333333333,"Up"
"2019-03-05",29.51,13400,-0.00169430701457132,0.00202973619857028,0.0027118644067796,27486.6666666667,0.395522388059701,-4.45679012345679,-2.23303167420814,28.4686666333333,1.1216657,-20073.3333333333,"Down"
"2019-03-06",29.549999,13000,0.00135360410672089,-0.00169430701457132,0.00202973619857028,26463.3333333333,-0.0307692307692308,0.395522388059701,-4.45679012345679,28.4859999,1.04133336666667,-14086.6666666667,"Up"
"2019-03-07",29.25,17600,-0.0102563760683761,0.00135360410672089,-0.00169430701457132,26253.3333333333,0.261363636363636,-0.0307692307692308,0.395522388059701,28.4963332,1.0639991,-13463.3333333333,"Down"
"2019-03-08",29.52,13000,0.00914634146341462,-0.0102563760683761,0.00135360410672089,25740,-0.353846153846154,0.261363636363636,-0.0307692307692308,28.5189998666667,0.753666800000001,-8653.33333333333,"Up"
"2019-03-11",29.52,21200,0,0.00914634146341462,-0.0102563760683761,25183.3333333333,0.386792452830189,-0.353846153846154,0.261363636363636,28.5413332,1.00100013333333,-12740,"Down"
"2019-03-12",29.4,15700,-0.00408163265306126,0,0.00914634146341462,25286.6666666667,-0.35031847133758,0.386792452830189,-0.353846153846154,28.5646665,0.978666799999999,-3983.33333333333,"Down"
"2019-03-13",29.59,12300,0.00642108820547487,-0.00408163265306126,0,25420,-0.276422764227642,-0.35031847133758,0.386792452830189,28.5896665,0.835333500000001,-9586.66666666667,"Up"
"2019-03-14",29.16,15300,-0.0147462277091907,0.00642108820547487,-0.00408163265306126,25130,0.196078431372549,-0.276422764227642,-0.35031847133758,28.5966664666667,1.0003335,-13120,"Down"
"2019-03-15",29.18,3500,0.000685400959561329,-0.0147462277091907,0.00642108820547487,22200,-3.37142857142857,0.196078431372549,-0.276422764227642,28.6286665,0.563333533333335,-9830,"Up"
"2019-03-18",29.139999,6700,-0.00137271796062863,0.000685400959561329,-0.0147462277091907,21736.6666666667,0.477611940298507,-3.37142857142857,0.196078431372549,28.6589998,0.551333499999998,-18700,"Down"
"2019-03-19",28.98,26800,-0.00552101449275359,-0.00137271796062863,0.000685400959561329,20036.6666666667,0.75,0.477611940298507,-3.37142857142857,28.6923331333333,0.480999199999999,-15036.6666666667,"Down"
"2019-03-20",28.93,2400,-0.00172830971310061,-0.00552101449275359,-0.00137271796062863,19646.6666666667,-10.1666666666667,0.75,0.477611940298507,28.7253331,0.287666866666669,6763.33333333333,"Down"
"2019-03-21",29.02,9800,0.0031013094417643,-0.00172830971310061,-0.00552101449275359,19473.3333333333,0.755102040816326,-10.1666666666667,0.75,28.7603331333333,0.204666899999999,-17246.6666666667,"Up"
"2019-03-22",28.85,6400,-0.00589254766031189,0.0031013094417643,-0.00172830971310061,18910,-0.53125,0.755102040816326,-10.1666666666667,28.7936664666667,0.259666866666667,-9673.33333333333,"Down"
"2019-03-25",28.950001,10900,0.003454265856502,-0.00589254766031189,0.0031013094417643,19170,0.412844036697248,-0.53125,0.755102040816326,28.8313331666667,0.056333533333337,-12510,"Up"
"2019-03-26",28.700001,8400,-0.00871080109021599,0.003454265856502,-0.00589254766031189,18926.6666666667,-0.297619047619048,0.412844036697248,-0.53125,28.8613332333333,0.118667833333337,-8270,"Down"
