"Date","Close","Volume","Today","Lag1","Lag2","AVolume","TodayV","Lag1V","Lag2V","AClose","Lag1BullC","Lag1BullV","Direction"
"2019-03-04",206.860001,1989900,-0.00304555736708125,0.000481979842836322,-0.00790780658617976,2153010,0.118347655661088,-0.209359325125399,0.273884149502757,202.568334466667,5.42667033333331,-398243.333333333,"Down"
"2019-03-05",203.839996,2744500,-0.0148155664210276,-0.00304555736708125,0.000481979842836322,2152940,0.274949899799599,0.118347655661088,-0.209359325125399,202.8343343,4.29166653333334,-163110,"Down"
"2019-03-06",202.800003,1825300,-0.00512817053557938,-0.0148155664210276,-0.00304555736708125,2123463.33333333,-0.503588451213499,0.274949899799599,0.118347655661088,203.1856679,1.00566169999999,591560,"Down"
"2019-03-07",199.860001,3339600,-0.0147103071414474,-0.00512817053557938,-0.0148155664210276,2179686.66666667,0.453437537429632,-0.503588451213499,0.274949899799599,203.4380015,-0.385664900000023,-298163.333333333,"Down"
"2019-03-08",200.889999,1724500,0.00512717410088681,-0.0147103071414474,-0.00512817053557938,2184410,-0.936561322122354,0.453437537429632,-0.503588451213499,203.717001333333,-3.5780005,1159913.33333333,"Up"
"2019-03-11",207.100006,2385300,0.0299855471756965,0.00512717410088681,-0.0147103071414474,2186583.33333333,0.277030142958957,-0.936561322122354,0.453437537429632,204.090335066667,-2.82700233333335,-459910,"Up"
"2019-03-12",205.800003,2115100,-0.00631682692443889,0.0299855471756965,0.00512717410088681,2151866.66666667,-0.12774809701669,0.277030142958957,-0.936561322122354,204.510335266667,3.00967093333333,198716.666666667,"Down"
"2019-03-13",206.660004,2036700,0.00416142932040194,-0.00631682692443889,0.0299855471756965,2076053.33333333,-0.038493641675259,-0.12774809701669,0.277030142958957,204.834002166667,1.28966773333335,-36766.6666666665,"Up"
"2019-03-14",207.380005,1793400,0.00347189209490098,0.00416142932040194,-0.00631682692443889,2063563.33333333,-0.135664101706256,-0.038493641675259,-0.12774809701669,205.104335533333,1.82600183333332,-39353.3333333333,"Up"
"2019-03-15",208.080002,4394700,0.00336407628446676,0.00347189209490098,0.00416142932040194,2098773.33333333,0.591917537033245,-0.135664101706256,-0.038493641675259,205.363668833333,2.2756694666667,-270163.333333333,"Up"
"2019-03-18",208.490005,1843600,0.00196653551809349,0.00336407628446676,0.00347189209490098,2085580,-1.38376003471469,0.591917537033245,-0.135664101706256,205.674668866667,2.71633316666669,2295926.66666667,"Up"
"2019-03-19",209.020004,2351600,0.00253563768949121,0.00196653551809349,0.00336407628446676,2098180,0.216023133185916,-1.38376003471469,0.591917537033245,205.968335433333,2.81533613333332,-241980,"Up"
"2019-03-20",208.300003,1734600,-0.00345655779947347,0.00253563768949121,0.00196653551809349,2088103.33333333,-0.355701602674968,0.216023133185916,-1.38376003471469,206.207669033333,3.05166856666668,253420,"Down"
"2019-03-21",209.610001,2288100,0.00624969225585762,-0.00345655779947347,0.00253563768949121,2108626.66666667,0.241903762947424,-0.355701602674968,0.216023133185916,206.4423355,2.09233396666667,-353503.333333333,"Up"
"2019-03-22",204.660004,2716100,-0.0241864404537001,0.00624969225585762,-0.00345655779947347,2134183.33333333,0.157578881484481,0.241903762947424,-0.355701602674968,206.603002433333,3.16766550000003,179473.333333333,"Down"
"2019-03-25",203.210007,2020600,-0.00713546060750835,-0.0241864404537001,0.00624969225585762,2153143.33333333,-0.34420469167574,0.157578881484481,0.241903762947424,206.716002433333,-1.94299843333334,581916.666666667,"Down"
"2019-03-26",207.240005,1895600,0.0194460427657296,-0.00713546060750835,-0.0241864404537001,2165880,-0.0659421818949145,-0.34420469167574,0.157578881484481,206.927002466667,-3.50599543333334,-132543.333333333,"Up"
"2019-03-27",207.160004,2004000,-0.000386179756976689,0.0194460427657296,-0.00713546060750835,2145246.66666667,0.0540918163672655,-0.0659421818949145,-0.34420469167574,206.946669033333,0.313002533333332,-270280,"Down"
"2019-03-28",208.529999,1670600,0.0065697741647235,-0.000386179756976689,0.0194460427657296,2102023.33333333,-0.199569017119598,0.0540918163672655,-0.0659421818949145,206.9070023,0.21333496666665,-141246.666666667,"Up"
"2019-03-29",207.779999,2858300,-0.00360958708061212,0.0065697741647235,-0.000386179756976689,2122976.66666667,0.415526711681769,-0.199569017119598,0.0540918163672655,207.0020025,1.62299670000002,-431423.333333333,"Down"
"2019-04-01",211.940002,2588400,0.0196282106291572,-0.00360958708061212,0.0065697741647235,2142576.66666667,-0.104272909905733,0.415526711681769,-0.199569017119598,207.1046692,0.7779965,735323.333333333,"Up"
"2019-04-02",212.130005,1413500,0.000895691300247782,0.0196282106291572,-0.00360958708061212,2138546.66666667,-0.831199151043509,-0.104272909905733,0.415526711681769,207.228669233333,4.8353328,445823.333333333,"Up"
"2019-04-03",213.130005,1570000,0.00469197192577366,0.000895691300247782,0.0196282106291572,2128243.33333333,0.0996815286624204,-0.831199151043509,-0.104272909905733,207.382002766667,4.90133576666668,-725046.666666667,"Up"
"2019-04-04",215.029999,1560900,0.00883594851339786,0.00469197192577366,0.000895691300247782,2122353.33333333,-0.00582996988916651,0.0996815286624204,-0.831199151043509,207.6240026,5.74800223333335,-558243.333333333,"Up"
"2019-04-05",215.410004,1391100,0.0017641009839078,0.00883594851339786,0.00469197192577366,2117583.33333333,-0.122061677808928,-0.00582996988916651,0.0996815286624204,207.826002533333,7.40599639999999,-561453.333333333,"Up"
"2019-04-08",215.020004,1130000,-0.00181378473046622,0.0017641009839078,0.00883594851339786,2082466.66666667,-0.231061946902655,-0.122061677808928,-0.00582996988916651,207.9740026,7.58400146666665,-726483.333333333,"Down"
"2019-04-09",211.960007,1516500,-0.014436671536815,-0.00181378473046622,0.0017641009839078,2077306.66666667,0.254863171777118,-0.231061946902655,-0.122061677808928,208.060002666667,7.04600139999999,-952466.666666667,"Down"
"2019-04-10",212.110001,1348600,0.000707151946126391,-0.014436671536815,-0.00181378473046622,2070906.66666667,-0.1244994809432,0.254863171777118,-0.231061946902655,208.1626694,3.90000433333333,-560806.666666667,"Up"
